"compound_id"	"compound_name"	"equivalent_structures"	"primary_moa"	"moas"	"primary_target_gene_symbol"	"phase"	"rdkit_smiles"	"CAS"
"9fb840f1f4d62e8896ba041b6d57efe5"	"ARTEMISININ"	"[NCGC00332311, NCGC00160207, NCGC00017227, MLS002473310, MLS001195096, NCGC00095274, MLS001304036, MLS001178569, NCGC00179742, NCGC00016905, NCGC00389287, NCGC00161634, MLS001097650, NCGC00142461]"	"Antimalarial Agents"	"[Antimalarial Agents, Anti-malarial, Malarial Type Ll Nadh:quinone Oxidoreductase (pfndh2) (plasmodium Falciparum) Inhibitor]"	"PfATP6"	"[Unknown, Approved]"	"[CC1CCC2C(C)C(=O)OC3OC4(C)CCC1C32OO4, C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@]4(C)CC[C@@H]1C32OO4, C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3OC[C@@]4(C)C[C@@H]1[C@]32OO4, C[C@@H]1C(=O)O[C@@H]2O[C@]3(C)CCC4[C@H](C)CCC1C42OO3, C[C@H]1CC[C@@H]2[C@@H](C)C(=O)O[C@H]3O[C@@]4(C)CC[C@H]1[C@@]32OO4, C[C@@H]1CCC2[C@@H](C)C(=O)O[C@@H]3O[C@]4(C)CCC1C23OO4, C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]32OO4, C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4, C[C@@H]1C(=O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3, C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@]4(C)CCC1[C@]32OO4, C[C@H]1CC[C@@H]2[C@@H](C)C(=O)O[C@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4, C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3OC4(C)CC[C@@H]1[C@]32OO4, CC1CCC2[C@@H](C)C(=O)OC3O[C@]4(C)CCC1C32OO4, CC1CCC2C(C)C(=O)OC3O[C@]4(C)CCC1[C@@]32OO4, C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1C32OO4, C[C@@H]1CCC2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CCC1[C@@]23OO4, C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@]4(C)CC[C@@H]1[C@]32OO4, CC1C(=O)OC2O[C@]3(C)CC[C@H]4C(C)CCC1[C@]24OO3, C[C@@H]1CCC2[C@@H](C)C(=O)OC3O[C@@]4(C)CCC1[C@]32OO4]"	"63968-64-9"
"9fbfafc59aaefd50fb55e54604557996"	"SNS-032"	"[NCGC00263167]"	"Cdk2,7,9 Inhibitor"	"[Cdk2,7,9 Inhibitor, Cdk 2/7/9 Inhibitor, Cyclin-dependent Kinase 9 Inhibitor, Cyclin-dependent Kinase 7 Inhibitor, Cdk2/cyclin E Inhibitor]"	"CDK2"	"[Phase II, Phase I/II, Phase I]"	"[CC(C)(C)c1cnc(CSc2cnc(NC(=O)C3CCNCC3)s2)o1]"	"345627-80-7"
"9fdc62373bb6c9078ed1cc06fff91d9d"	"VER-82576"	"[NCGC00247879]"	"Heat Shock Protein 90 (hsp90) Inhibitor"	"[Heat Shock Protein 90 (hsp90) Inhibitor]"	"HSP90AB1"	"[Preclinical, Unknown]"	"[CCNC(=O)c1cc2c(-c3cc(OCCN4CCCC4)c(Cl)cc3Cl)nc(N)nc2s1]"	"847559-80-2"
"9fefad94441b1a5f54eb202717c47633"	"2',4,4'-Trihydroxychalcone"	"[MLS000438943, NCGC00015556, MLS002207240, NCGC00090504, NCGC00261366]"	"Histone Deacetylase/sirt1 Activator"	"[Histone Deacetylase/sirt1 Activator, Nmda Receptor Antagonist, Nmda Receptor Antagonists, Nad-dependent Protein Deacetylase Sirtuin-1 Activator, Histamine H2 Receptor Antagonist, Aldose Reductase Inhibitor, Guanylate Cyclase Activator]"	"SIRT1"	"[Preclinical, Unknown]"	"[O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1O, O=C(C=Cc1ccc(O)cc1)c1ccc(O)cc1O, O=C(/C=C\c1ccc(O)cc1)c1ccc(O)cc1O]"	"961-29-5"
"9ff578c1b16a36f4e6b56b6ea2d7da26"	"Travoprost"	"[NCGC00181317, NCGC00346741]"	"Prostanoid Tp Agonist"	"[Prostanoid Tp Agonist]"	"TBXA2R"	"[Unknown, Approved]"	"[CC(C)OC(=O)CCCC=CC[C@H]1[C@@H](O)C[C@@H](O)[C@H]1C=C[C@@H](O)COc1cccc(C(F)(F)F)c1, CC(C)OC(=O)CCC/C=C/C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1/C=C/C(O)COc1cccc(C(F)(F)F)c1, CC(C)OC(=O)CCC/C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1/C=C/[C@@H](O)COc1cccc(C(F)(F)F)c1]"	"157283-68-6"
"a03054f202ab80b5c97af47d79ea2acc"	"Hmsl10038"	"[NCGC00346959]"	"Tyrosine-protein Kinase Lck Inhibitor"	"[Tyrosine-protein Kinase Lck Inhibitor, Lck Kinase Inhibitor, Lck Kinase Inhibitors]"	"LCK"	"[Preclinical, Unknown]"	"[COc1ccc(N(C(=O)Oc2c(C)cccc2C)c2ccnc(Nc3ccc(N4CCN(C)CC4)cc3)n2)c(OC)c1]"	"837422-57-8"
"a089b6d2724691356dcca0cafd81a8e7"	"Carbazochrome sodium sulfonate"	"[NCGC00167565]"	"Hemostatics"	"[Hemostatics]"	""	"[Unknown, Approved]"	"[CN1C2=CC(=O)C(=NNC(N)=O)C=C2CC1S(=O)(=O)[O-].[Na+], CN1C2=CC(=O)C(=NNC(N)=O)C=C2CC1S(=O)(=O)O, CN1C2=CC(=O)/C(=N\NC(N)=O)C=C2CC1S(=O)(=O)[O-], CN1C2=CC(=O)/C(=N\NC(N)=O)C=C2CC1S(=O)(=O)[O-].[Na+], CN1C2=CC(=O)/C(=N\NC(N)=O)C=C2CC1S(=O)(=O)O]"	"51460-26-5"
"a0e8ec5770f2242f28eef7e8f1ea2ffc"	"WYE-125132"	"[NCGC00346635]"	"Mtor Complex 1 (mtorc1) Inhibitor"	"[Mtor Complex 1 (mtorc1) Inhibitor, Mtorc1/2 Inhibitor, Mtor Complex 2 (mtorc2) Inhibitor, Phosphatidylinositol 3-kinase Catalytic Subunit Alpha Inhibitor]"	"MTOR"	"[Preclinical, Unknown]"	"[CNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3cnn(C4CCC5(CC4)OCCO5)c3n2)cc1]"	"1144068-46-1"
"a1065bedec69f602a219ef48699a1d6a"	"(s)-(+)-camptothecin"	"[NCGC00017231, NCGC00024997, MLS000766223, NCGC00261026, NCGC00142465, NCGC00015290, NCGC00178592, NCGC00016994]"	"Dna Topoisomerase I Inhibitors"	"[Dna Topoisomerase I Inhibitors, Dna Topoisomerase I Inhibitor, Beta-amyloid (abeta) Production Inhibitor]"	"TOP1"	"[Not determined, Unknown, Approved]"	"[CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1, CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1, CC[C@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1]"	"7689-03-4"
"a109372de3fa1aedb2f7e6cc23bc682b"	"Cep28122"	"[NCGC00482940, NCGC00387821]"	"Alk Inhibitor"	"[Alk Inhibitor, Alk Tyrosine Kinase Receptor Inhibitor]"	"ALK"	"[Preclinical, Unknown]"	"[COc1c(Nc2ncc(Cl)c(N[C@H]3[C@@H](C(N)=O)[C@@H]4C=C[C@H]3C4)n2)ccc2c1CC[C@@H](N1CCOCC1)CC2, COc1c(Nc2ncc(Cl)c(N[C@@H]3[C@@H]4C=C[C@H](C4)[C@H]3C(N)=O)n2)ccc2c1CCC(N1CCOCC1)CC2, COc1c(Nc2ncc(Cl)c(N[C@H]3[C@@H](C(N)=O)[C@@H]4C=C[C@H]3C4)n2)ccc2c1CC[C@H](N1CCOCC1)CC2]"	"1022958-60-6"
"a1483654759a0d87284bec09b8b2737a"	"Mk-8245"	"[NCGC00346680]"	"Stearoyl-coa Desaturase Inhibitors"	"[Stearoyl-coa Desaturase Inhibitors, Stearoyl-coa Desaturase Inhibitor, Acyl-coa Desaturase Inhibitor]"	"SCD"	"[Phase II, Unknown]"	"[O=C([O-])Cn1nnc(-c2cc(N3CCC(Oc4cc(F)ccc4Br)CC3)no2)n1.[Na+], O=C(O)Cn1nnc(-c2cc(N3CCC(Oc4cc(F)ccc4Br)CC3)no2)n1]"	"1030612-90-8"
"a14f9fbc09bdb807e14ef9f65eeb116d"	"Meclinertant"	"[NCGC00242503]"	"Carboxypeptidase A Inhibitor"	"[Carboxypeptidase A Inhibitor, Neurotensin Receptor Type 1 Antagonist]"	"CPA"	"[Phase III, Phase II, Discontinued]"	"[COc1cccc(OC)c1-c1cc(C(=O)NC2(C(=O)O)C3CC4CC(C3)CC2C4)nn1-c1ccnc2cc(Cl)ccc12]"	"146362-70-1"
"a176aef2a698f9b13f3f558dc41abd5f"	"TPX-0005"	"[NCGC00510692]"	"Alk Tyrosine Kinase Receptor Inhibitor"	"[Alk Tyrosine Kinase Receptor Inhibitor, Alk Inhibitor, Alk Tyrosine Kinase Receptor (gly1202arg Mutant) Inhibitor, Nt-3 Growth Factor Receptor Inhibitor, Bdnf/nt-3 Growth Factors Receptor Inhibitor, Proto-oncogene Tyrosine-protein Kinase Ros Inhibitor, Echinoderm Microtubule-associated Protein-like 4-alk Tyrosine Kinase Receptor (emt-alk) Inhibitor, Tyrosine-protein Kinase Jak2 Inhibitor, High Affinity Nerve Growth Factor Receptor Inhibitor]"	"ALK"	"[Phase I/II]"	"[C[C@H]1CNC(=O)c2cnn3ccc(nc23)N[C@H](C)c2cc(F)ccc2O1]"	"1802220-02-5"
"a178cbed4eccb6bcafd10b17b717df73"	"Zebularine"	"[MLS003389334, NCGC00389749, NCGC00159549, NCGC00263607]"	"Cytidine Deaminase Inhibitor"	"[Cytidine Deaminase Inhibitor, Dna Methyltransferase (dnmt) Inhibitor]"	"CDA"	"[Preclinical, Unknown]"	"[O=c1ncccn1[C@@H]1O[C@H](CO)C(O)[C@@H]1O, O=c1ncccn1[C@@H]1O[C@H](CO)C(O)C1O, O=c1ncccn1[C@@H]1O[C@H](CO)[C@H](O)C1O, O=c1ncccn1C1OC(CO)C(O)C1O, O=c1ncccn1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O]"	"3690-10-6"
"a1879ad61452fbbdd2fe03778d1afaeb"	"Metronidazole (flagyl)"	"[NCGC00016446, MLS001424018, NCGC00022059, MLS000028590, MLS000758286, NCGC00259962, AB07944764, NCGC00256513]"	"Antibiotic"	"[Antibiotic]"	""	"[Approved]"	"[Cc1ncc([N+](=O)[O-])n1CCO.Cl, Cc1ncc([N+](=O)[O-])n1CCO]"	"443-48-1"
"a1c0ee3eea25af5141e975f1c5826b66"	"Mitapivat"	"[NCGC00386704]"	"Pyruvate Kinase Pklr Activator"	"[Pyruvate Kinase Pklr Activator, Phase Ii Pkr Activator, Pyruvate Kinase Isozyme R Activator, Phase Ii Pkr Activator, For Pyruvate Kinase Deficiency; However, Could Be Useful For Oncology As Well.]"	"PKM2"	"[Phase III]"	"[O=C(c1ccc(NS(=O)(=O)c2cccc3cccnc23)cc1)N1CCN(CC2CC2)CC1]"	"1260075-17-9"
"a1fcc8fb80ead61d9045adc5118e8fb5"	"EPZ-031686"	"[NCGC00510488]"	"Histone-lysine N-methyltransferase Smyd3 Inhibitor"	"[Histone-lysine N-methyltransferase Smyd3 Inhibitor, Smyd3 Inhibitor]"	"SMYD3"	"[Preclinical, Unknown]"	"[O=C1Cc2cc(C(=O)N[C@@H]3C[C@@H]4CC[C@H](C3)N4S(=O)(=O)CC3CCN(CCCC(F)(F)F)CC3)c(Cl)cc2N1, O=C1Cc2cc(C(=O)NC3C[C@@H]4CC[C@H](C3)N4S(=O)(=O)CC3CCN(CCCC(F)(F)F)CC3)c(Cl)cc2N1]"	"1808011-22-4"
"a230f547805efb7f078ae5eac30c9834"	"Pazopanib"	"[NCGC00188865, MLS004774147]"	"Multi-kinase"	"[Multi-kinase, Vascular Endothelial Growth Factor Receptor 3 Inhibitor, Vegfr-1/2/3 Inhibitor, Vascular Endothelial Growth Factor Receptor 2 Inhibitor, Platelet-derived Growth Factor Receptor Alpha Inhibitor, Platelet-derived Growth Factor Receptor Beta Inhibitor, Mast/stem Cell Growth Factor Receptor Kit Inhibitor, Vascular Endothelial Growth Factor Receptor 1 Inhibitor, C-kit, Pdgfr, Vegfr]"	"FLT1"	"[Approved]"	"[Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O.Cl, Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O]"	"635702-64-6"
"a23c0049bd5c21db8e1fec4ac190e078"	"(6R)-Folinic acid"	"[NCGC00094708, NCGC00390596, NCGC00482910, NCGC00386376, NCGC00389426, NCGC00017055, NCGC00178756, NCGC00185071]"	"Folic Acid Subsititue"	"[Folic Acid Subsititue, Antineoplastic Enhancing Agents, Thymidylate Synthase Inhibitor]"	"TYMS"	"[Phase III, Unknown, Approved]"	"[Nc1nc(O)c2c(n1)NCC(CNc1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1)N2C=O.[Ca+2], Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)N2C=O, Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1)N2C=O.[Ca+2], Nc1nc(=O)c2c([nH]1)NC[C@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1)N2C=O.[Ca+2], Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)N[C@H](CCC(=O)O)C(=O)O)cc1)N2C=O, Nc1nc(=O)c2c([nH]1)NC[C@@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1)N2C=O, Nc1nc(O)c2c(n1)NC[C@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1)N2C=O.[Na+].[Na+], Nc1nc(=O)c2c([nH]1)NC[C@@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)N2C=O, Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)NC(CCC(=O)[O-])C(=O)[O-])cc1)N2C=O, Nc1nc(=O)c2c([nH]1)NC[C@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1)N2C=O, Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)N2C=O, Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1)N2C=O.O.O.O.O.O.[Ca+2], Nc1nc(=O)c2c([nH]1)NC[C@@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1)N2C=O.[Ca+2], Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)N[C@H](CCC(=O)[O-])C(=O)[O-])cc1)N2C=O, Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1)N2C=O, Nc1nc(=O)c2c([nH]1)NC[C@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)N2C=O, Nc1nc(O)c2c(n1)NCC(CNc1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1)N2C=O.[Na+].[Na+], Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)NC(CCC(=O)[O-])C(=O)[O-])cc1)N2C=O.[Ca+2]]"	"80433-71-2"
"a240dbbf9bd18d030901fa1483446f9b"	"CX-5461"	"[NCGC00346627]"	"Rna Polymerase Inhibitor"	"[Rna Polymerase Inhibitor, Dna-directed Rna Polymerase Inhibitor]"	"POLR2A"	"[Phase I/II, Preclinical]"	"[Cc1cnc(CNC(=O)c2c(=O)c3ccc(N4CCCN(C)CC4)nc3n3c2sc2ccccc23)cn1]"	"1138549-36-6"
"a259647e4247b0209e5f6f076c3a6788"	"O,p'-ddd"	"[MLS002153233, NCGC00015226, MLS002152914, AB07990320, NCGC00091374, NCGC00256452, NCGC00260936]"	"Antineoplastic Agent"	"[Antineoplastic Agent, Cytochrome P450 11b1, Mitochondrial Inducer]"	"CYP11B1"	"[Unknown, Approved]"	"[Clc1ccc([C@@H](c2ccccc2Cl)C(Cl)Cl)cc1, Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1]"	"53-19-0"
"a2637b305d8b7911add20293fb012106"	"A 740003"	"[NCGC00347908]"	"P2x7 Receptor Antagonist"	"[P2x7 Receptor Antagonist, P2x Purinoceptor 7 Antagonist]"	"P2RX7"	"[Preclinical, Unknown]"	"[COc1ccc(CC(=O)NC(NC(=NC#N)Nc2cccc3ccccc23)C(C)(C)C)cc1OC, COc1ccc(CC(=O)NC(N/C(=N/C#N)Nc2cccc3ccccc23)C(C)(C)C)cc1OC]"	"861393-28-4"
"a26cbaf690a5e19becfefbccf2d2e66e"	"Iox2"	"[NCGC00344625]"	"Hif Prolyl Hydroxylase Inhibitor"	"[Hif Prolyl Hydroxylase Inhibitor, Egl Nine Homolog 1 Inhibitor, Hypoxia-inducible Factor Prolyl Hydroxylase Inhibitor, Hypoxia-inducible Factor Prolyl Hydroxylase Inhibitors]"	"EGLN1"	"[Preclinical, Unknown]"	"[O=C(O)CNC(=O)c1c(O)c2ccccc2n(Cc2ccccc2)c1=O]"	"931398-72-0"
"a27540f9c9b6fb3602d49d0263077e03"	"Ro495"	"[NCGC00263200]"	"Non-receptor Tyrosine-protein Kinase Tyk2 Inhibitor"	"[Non-receptor Tyrosine-protein Kinase Tyk2 Inhibitor, Tyk 2 Inhibitor]"	"TYK2"	"[Preclinical, Unknown]"	"[Cc1cc(Nc2cc(NC(=O)c3c(Cl)cccc3Cl)ccn2)nc(N)n1]"	"1258296-60-4"
"a2905de2da76a2922cdcd6541bfb55bb"	"CYCLOPHOSPHAMIDE"	"[NCGC00094636, NCGC00259054, NCGC00091741, NCGC00180900, NCGC00015209, AB08548259, MLS001306483, NCGC00254543, NCGC00260923]"	"Bcl2/lgals1 Expression Inhibitor"	"[Bcl2/lgals1 Expression Inhibitor, Bcl-2 Expression Inhibitor, Dna Alkylating Drugs, Apoptosis Regulator Bcl-2 Expression Inhibitor, Galectin-1 Expression Inhibitor]"	"H2AX"	"[Unknown, Approved]"	"[O=P1(N(CCCl)CCCl)NCCCO1, [2H]C1([2H])CNP(=O)(N(CCCl)CCCl)OC1, O.O=P1(N(CCCl)CCCl)NCCCO1]"	"6055-19-2"
"a295a542373656bc7075d71485f1d1de"	"Secin H3"	"[NCGC00168109, MLS001065919]"	"Gef Inhibitor"	"[Gef Inhibitor, Cytohesin Inhibitor]"	"CYTH1"	"[Preclinical, Unknown]"	"[COc1nc(-c2ccc3c(c2)OCO3)n(-c2ccc(NC(=O)CSc3ccccc3)cc2)n1]"	"853625-60-2"
"a29857c15452c10aa38fa330699e238d"	"GNE-495"	"[NCGC00522520]"	"Mitogen-activated Protein Kinase Kinase Kinase 4 Inhibitor"	"[Mitogen-activated Protein Kinase Kinase Kinase 4 Inhibitor, Map4k4 (hgk; Mekkk4) Inhibitors, Map4k4 Inhibitor]"	"MAP4K4"	"[Preclinical, Unknown]"	"[Nc1ncc(C(=O)NC2CN(C(=O)C3CC3)C2)c2ccc(-c3cccc(F)c3)nc12]"	"1449277-10-4"
"a2d83113178937b97ac901bd1a89b8a5"	"CCT251236"	"[NCGC00510701]"	"Heat Shock Factor Protein 1 (hsf1) Inhibitor"	"[Heat Shock Factor Protein 1 (hsf1) Inhibitor, Heat Shock Factor Protein 1 Inhibitor, Pirin Inhibitor]"	"HSF1"	"[Preclinical, Unknown]"	"[Cc1ccc(NC(=O)c2ccc3c(c2)OCCO3)cc1NC(=O)c1ccc2nc(OCCN3CCCC3)ccc2c1]"	"1693731-40-6"
"a2ff8ce82b665c36e16391ce607bbc96"	"POMAGLUMETAD METHIONIL"	"[NCGC00346612, NCGC00389242]"	"Mglur2/3 Agonists"	"[Mglur2/3 Agonists, Mglur2/3 Agonist, Glutamate Receptor Metabotropic 2 Agonist, Glutamate Receptor Metabotropic 3 Agonist]"	"GRM2"	"[Phase III, Phase II, Discontinued, Unknown, Phase I]"	"[CSCC[C@H](N)C(=O)N[C@@]1(C(=O)O)CS(=O)(=O)[C@H]2[C@H](C(=O)O)[C@H]21.O, NC1(C(=O)O)CS(=O)(=O)C2C(C(=O)O)C21, CSCC[C@H](N)C(=O)N[C@@]1(C(=O)O)CS(=O)(=O)[C@H]2[C@H](C(=O)O)[C@H]21, N[C@@]1(C(=O)O)CS(=O)(=O)[C@H]2[C@H](C(=O)O)[C@H]21]"	"635318-11-5"
"a3094de587cf70e684cd947ef1dcaeef"	"PIMOBENDAN"	"[NCGC00181017, NCGC00274063]"	"Phosphodiesterase Iii (pde3) Inhibitor"	"[Phosphodiesterase Iii (pde3) Inhibitor, Phosphodiesterase 3 Inhibitor]"	"PDE3A"	"[Unknown, Approved]"	"[COc1ccc(-c2nc3cc(C4=NNC(=O)CC4C)ccc3[nH]2)cc1, COc1ccc(-c2nc3cc(C4=NNC(=O)CC4C)ccc3[nH]2)cc1.Cl]"	"74150-27-9"
"a3493215305b693cd4ebe84f54e61dde"	"GW786460X"	"[NCGC00261226, NCGC00242054]"	"Tgf-beta Receptor Type-1 Inhibitor"	"[Tgf-beta Receptor Type-1 Inhibitor, Tgf-br1 (alk5) Inhibitor]"	"TGBR1"	"[Preclinical, Unknown]"	"[Cc1cccc(-c2n[nH]cc2-c2ccc3ncccc3n2)n1]"	"446859-33-2"
"a373f979c82b84257edd9c8492d2a869"	"GSK-343"	"[NCGC00351480]"	"Histone-lysine N-methyltransferase Ezh2 Inhibitor"	"[Histone-lysine N-methyltransferase Ezh2 Inhibitor, Ezh2 Inhibitor]"	"EZH2"	"[Preclinical, Unknown]"	"[CCCc1cc(C)[nH]c(=O)c1CNC(=O)c1cc(-c2ccnc(N3CCN(C)CC3)c2)cc2c1cnn2C(C)C]"	"1346704-33-3"
"a37c6df9a1a40871787ea389827fc575"	"Retaspimycin"	"[NCGC00379023, NCGC00389687, NCGC00649703, NCGC00346438]"	"Heat Shock Protein 90 (hsp90) Inhibitor"	"[Heat Shock Protein 90 (hsp90) Inhibitor, Heat Shock Protein Hsp90 Inhibitor]"	"HSP90AB1"	"[Phase III, Discontinued]"	"[C=CCNc1c(O)cc2c(O)c1CC(C)CC(OC)C(O)C(C)/C=C(\C)C(OC(N)=O)C(OC)/C=C/C=C(\C)C(=O)N2, C=CCNc1c(O)cc2c(O)c1C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@H](OC(N)=O)[C@@H](OC)/C=C\C=C(/C)C(=O)N2.Cl, C=CCNc1c(O)cc2c(O)c1CC(C)CC(OC)C(O)C(C)/C=C(\C)C(OC(N)=O)C(OC)C=C/C=C(\C)C(=O)N2, C=CCNc1c(O)cc2c(O)c1C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(/C)[C@H](OC(N)=O)[C@@H](OC)/C=C\C=C(\C)C(=O)N2, C=CCNc1c(O)cc2c(O)c1C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@H](OC(N)=O)[C@@H](OC)/C=C\C=C(/C)C(=O)N2]"	"857402-63-2"
"a383cd54708eea8e4708e8ff47e321f8"	"Cay-10626"	"[NCGC00263223]"	"Pi3kalpha Inhibitor"	"[Pi3kalpha Inhibitor, Phosphatidylinositol 3-kinase (pi3k) Inhibitor, Serine/threonine-protein Kinase Mtor Inhibitor]"	"PIK3CA"	"[Preclinical, Unknown]"	"[CN(C)CCN(C)C(=O)c1ccc(NC(=O)Nc2ccc(-c3nc(N4CCOCC4)c4ccn(CC(F)(F)F)c4n3)cc2)cc1]"	"1202884-94-3"
"a392de6efa5ae267d661a58f1bd7016c"	"CUDC-101"	"[NCGC00263177]"	"Egfr (her1; Erbb1) Inhibitor"	"[Egfr (her1; Erbb1) Inhibitor, Egfr Inhibitor, Epidermal Growth Factor Receptor Inhibitor, Histone Deacetylase (hdac) Inhibitor, Receptor Tyrosine-protein Kinase Erbb-2 Inhibitor]"	"EGFR"	"[Discontinued, Unknown, Phase I]"	"[C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCCC(=O)N[O-])cc23)c1.[Na+], C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCCC(=O)NO)cc23)c1.O=C(O)CC(O)(CC(=O)O)C(=O)O, C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCCC(=O)NO)cc23)c1, C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCCC(=O)NO)cc23)c1.Cl, C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCCC(=O)NO)cc23)c1.O=C(O)C(O)C(O)C(=O)O]"	"1012054-59-9"
"a39d19321362af0817bc3e70de63f585"	"Paroxetine"	"[MLS001076681, NCGC00095096, MLS002222322, NCGC00093597, MLS001304086, NCGC00388128, NCGC00386555, MLS000758308, NCGC00025355, MLS001401441, NCGC00482738, MLS001213228, NCGC00182968, NCGC00260780]"	"5-ht Reuptake Inhibitor"	"[5-ht Reuptake Inhibitor, Serotonin Transporter Inhibitor]"	"HTR1A"	"[Unknown, Clinical, Approved]"	"[[3H]C1([3H])Oc2ccc(OC[C@@H]3CNCC[C@H]3c3ccc(F)cc3)cc2O1, Fc1ccc([C@@H]2CCNCC2COc2ccc3c(c2)OCO3)cc1, Fc1ccc([C@H]2CCNC[C@@H]2COc2ccc3c(c2)OCO3)cc1, Fc1ccc([C@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1, Cl.Fc1ccc([C@H]2CCNCC2COc2ccc3c(c2)OCO3)cc1, Fc1ccc(C2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1, [3H]c1cc2c(cc1OC[C@@H]1CNCC[C@H]1c1ccc(F)cc1)OCO2, Cl.Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1, Cl.Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1.O, Cl.Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1, Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1.O=C(O)/C=C\C(=O)O, Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1, Fc1ccc([C@H]2CCNCC2COc2ccc3c(c2)OCO3)cc1, CS(=O)(=O)O.Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1, Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1]"	"78246-49-8"
