cellminer_compound_name,display_name,compound_id,
CPI-444,ciforadenant,3945977c3842ba527112a4de1b66ac08,
Efatutazone,efatutazone,3be296ee9eade3cae16fc1390dea3e50,
Avitinib,abivertinib,ba1ba7c58badccb38498eee0de67433e,
Mavacamten,mavacamten,d39a5996b984abe18e859ec132870ffd,
"L-name, ng-nitroarginine methyl ester",l-name,5e55d3cb6838dd7a2077193919ab90b7,
Bq-123,bq-123,24a03abf130fe86249eeee87975d7bfb,
Birabresib,birabresib,e5f8678ab64761a52f500b3d63a5966c,
Azd-3514,azd-3514,55d8379aae112089ccec6d140e66fdb9,
Orteronel,orteronel,e10a22393c16038b84dd8c0f82789604,
ATN-161,atn-161,c5429f397e6961591e7a75f4cfa8c50d,
MK-0752,mk-0752,88cbaaa81631785f23dd223df30d66ff,
INCYCLINIDE,incyclinide,008be1e9ba32bf894be0aa3d99bf6bc8,
TIRAPAZAMINE,tirapazamine,5e0e6fd5c0c9183a9004315ca1c141db,
Cx-4945 (sodium salt),silmitasertib,e9ba24e32f8cb318e7973d76b80b5764,
URSOLIC ACID,ursolic acid,a8d863a8147f14481a07ba6c5efe5fab,
ipi-926,patidegib,76032d6482b89d647e0308397e8eb791,
Vesatolimod,vesatolimod,47332e9b1f0cf7bd8e77af6c264feb71,
NAMODENOSON,namodenoson,d83b15299185fa01a1c6ac5cb49833af,
DINACICLIB,dinaciclib,5f7c80d04080283b66de1606139c9120,
AT-7519,at-7519,cafd0caa102aa74ccee71af4a965fbc8,
Mocetinostat,mocetinostat,c238e806c063a9e77b59414f4e5a743e,
NAVITOCLAX,navitoclax,e449a8d42073eeca43d58350ac08c466,
ENTOSPLETINIB,entospletinib,31c3be2b9c82384faf443ca64978c6c9,
CC-115,cc-115,107bedab0121360dda9d295123131a6d,
Troxacitabine,troxacitabine,36dea42bbb74596f0c6b89194eb6069a,
Asciminib,asciminib,2e973fb9a9ec653f65b34251e31d3efc,
GZD-824,gzd-824,411980de1126dc042abf9e70a8e369b3,
XL-228,xl-228,ff7ef0722ead5f50aa1060d62a87d590,
Danusertib (pha-739358),danusertib,58ce882c3180dce590e28aa90384078d,
Bms-833923,bms-833923,94943f877de4d371a353a8fefaf14425,
ON-01910,rigosertib,0aa1291d97cc2e3d002ce81b29876f11,
CEBRANOPADOL,cebranopadol,43129e7de0bf16be94b8f3326304ed84,
Glpg-0974,glpg-0974,c2919f689162debade187e8fd7bb3407,
HYDROXYCAMPTOTHECIN,10-hydroxycamptothecin,7a140a08d8126a9bb1a17642909930b9,
Diosgenin,diosgenin,0371b838e08fdafc6ed09464dc01ef56,
E-7820,e-7820,80aa82e3cc43bcb9107d3b810157f75e,
CI-1040,ci-1040,0886c0dfcaf08376cf36aec3b5d072af,
Perifosine,perifosine,7953963d7b592921b4ca4527e26719c8,
4SC-202,4sc-202,c1622ee6d20477f6df842ea8aa9f85a9,
Apilimod,apilimod,5770ac19714962dd47be5cf649f11999,
Rolofylline,rolofylline,795b01c716e0a90a635d5e6177b1bd8b,
Dalcetrapib,dalcetrapib,5532aa3464fc64c891eb5a1ae0de8c46,
NVP-BGT226,nvp-bgt226,9984e6c4617fd113aaca08912ef97789,
Prinaberel,prinaberel,f91fb0f02d0f8d8ec21443e84495495a,
Genistein,genistein,d610bb49ab599f270db841f31258585b,
RESIQUIMOD,resiquimod,4d6f8bb375b641ad6892f74234b0fce5,
Brincidofovir,brincidofovir,76f76713589ffe232ae13557c12434b0,
PIPERINE,piperine,12dbbd005d84ed65313036705e99c366,
(r)-(-)-niguldipine hydrochloride,niguldipine,7f07d1dc3efd95b135d3c811792a5dc7,
ETRASIMOD ARGININE,etrasimod,0284c4920eec6bbbb4b31fac4904d2d6,
APABETALONE,apabetalone,780b6104d31c2d47babfe1ac374dcf0c,
PF-05175157,pf-05175157,1d5319c36f7d81308c318c20712c1b9d,
Imeglimin,imeglimin,df657aa3f569abea173777476ea20e07,
Pf-04937319,pf-04937319,ae7acece56bac4c8f5a1f4abbff8b9d2,
BINDARIT,bindarit,c1af1be7736cd85510b53a606843172b,
ATRASENTAN,atrasentan,4fb174dad1989c53e6d219bff82f554e,
IMD-0354,imd-0354,9ce1313d11629f72206c606a70a51b45,
Tanzisertib,tanzisertib,2b2fa093be2273e4ea6efd26afc84233,
Nps-2143,nps-2143,151a1f3dfaddb72f7a09a4d5a364f794,
Ezutromid,ezutromid,294040c8eecee60fe8794efbdf4dccf5,
Ellagic Acid,ellagic acid,8c04c89771989855232ab8dceecfc312,
Irosustat,irosustat,ecd164e98952ff997e175bbb0b09e3c0,
Mkc-1,mkc-1,898e3551707d3299f0ca4fbd67e5f320,
Serabelisib,serabelisib,6d6d202ce7b173929f74f2a9ab00173a,
Miransertib,miransertib,bace48c70d5e736fb36ef7b73e50c89f,
SUFUGOLIX,sufugolix,03033b3d450c4a06af1179726103fa41,
Nefiracetam,nefiracetam,fb514c231dad094f132607e4c3d67f37,
CI-966,ci-966,d7794782e22a53e61ecf7d720773769e,
Vx-765,vx-765,be781e563dca7b6f6b6d17bdcc2699b6,
TALADEGIB,taladegib,eacff5ae4106f2c5f8952fa804d53727,
APR-246,apr-246,f27b6625b6ad7a0148bc3d2b04efe095,
Ibiglustat,venglustat,5d001440e7682deb755b18ccf661df1d,
Birinapant,birinapant,8e1851ac533edde0454689c6efd5b537,
PRADIGASTAT SODIUM,pradigastat,270380b6d403732bbbc5afdb543793a5,
Cerdulatinib,cerdulatinib,8e0c616141d06fdf3aaaa639729c2872,
Piboserod,piboserod hydrochloride,3739ab98efefa66b9124a42ac2ea515e,
ELACRIDAR,elacridar,1f669248cad73930d1cd3f1815a2d57e,
BANOXANTRONE,banoxantrone,703406587a9721857164823ee21faaf1,
Fenobam,fenobam,0c5a12e6b83bd24214c71aa75d8abc0d,
azd-5363,azd-5363,83989328672cd95a16f37213b51410c0,
NAPABUCASIN,napabucasin,687cecf7ca04feab71af6bc52d43d594,
Sapitinib,sapitinib,d5b2cde0d59d74667e3a111a6c65f5e5,
TELATINIB,telatinib,e0ce9db411f7b6a8f140d1fed5d8707a,
Azd4547,azd-4547,ed95d641577b53da181ff0d8f2558a4a,
Amcasertib,amcasertib,d4f6d8dcaca18885de0a80c94d5fa648,
Cnf-2024,biib021,afd1e7f6a3aa4c9019ba2361f27a659f,
Tas-116,tas-116,d0355ad6ba4cbc963cd83063a7b1218c,
Crenolanib,crenolanib,63510b045ebdff8ea55b0342cac3815e,
AEE-788,aee-788,add62c4d3f0aa9b4b28115bc27a9ba38,
Azixa,azixa,c1813d87b4f981f713fb8dd6a7c0da71,
Lexibulin hydrochloride,cyt-997,9efa64ea8aec2f233716fc1b3741f116,
Aldoxorubicin hydrochlorid,inno-206,600a58fc2ca79b33bcb40af96b3cfb6d,
Amg-232,amg-232,5d78a31e0479a4da8386042a8fd65b61,
XL-647,tesevatinib,4a4539f98a53d2da60deca6a6f1294ab,
BLZ-945,blz-945,dcc4413177247b21ef78e424576f3703,
Altiratinib,altiratinib,22bfec031d0b2a0a8509d13abd8b216b,
Cilengitide,cilengitide,bf652b459e2cd644b73dcab80e8a2893,
SB-1317,zotiraciclib,ba49b015b7fd24edc95e353d899094d6,
6-O-BENZYLGUANINE,6-o-benzylguanine,37251805796b92eabaea15e4c9b021d1,
Tinostamustine,tinostamustine,0a9ed31f57aa6a737788ad82771ea2ec,
PF-04418948,pf-04418948,efa1216ac249f6dfc89e61b51fdb6c12,
APTO-253,apto-253,f2792943271c51d762ce676dc254197d,
CUDC-101,cudc-101,a392de6efa5ae267d661a58f1bd7016c,
5-fluoro-2'-deoxycytidine,5-fluoro-2'-deoxycytidine,88f884fb1c27afe220b06275bc73e068,
beta-Lapachone,lapachone,2c8f3c83de3acb6a9c7a1581c2a894cb,
AT-406,at-406,286063a39953b958cc7d4e12b16148a7,
Omecamtiv mecarbil,omecamtiv mecarbil,4024693d4af829e2fa3aee00c3063d53,
SNS-032,sns-032,9fbfafc59aaefd50fb55e54604557996,
Cbl-0137,cbl-0137,8f013484b0ac39a38377765a9ce47ac6,
Avn944,avn-944,55f112f6a3e28a9e8794a40859c99f8f,
"16,16-dimethyl PGE2","16,16-dimethyl pge2",e8d6eb7515dad5e2aa17e7552dd8088a,
Tenalisib,tenalisib,740d33f337881e2b7b60c5ae7de4a360,
Cts-1027,cts-1027,7b2ab99be1fc2023a941c91f419b9e3d,
Nesbuvir,nesbuvir,2ac63a5fa58a3bea3557dacef84eaa5f,
Vx-222,lomibuvir,9232e3d29768e84fdb3b6392aba56e30,
NVP-FGF-401,roblitinib,ad59ba9afb3e20f24a051b4714be803d,
AZD-1480,azd-1480,5bb89d8259859cd9198d778513d7a2ca,
GOLVATINIB TARTRATE,golvatinib,60f3626456d6438ad65722f3448df96b,
Linifanib,linifanib,d298042ae40019c42855157680f469a2,
met-enkephalin,metenkefalin,abb63ab389b58c0f3242b786bb87ae23,
Refametinib,refametinib,ce5247cf696c73cfd961b4fad82dbcef,
Icaritin,icaritin,ef8f94d753b928d33d4c277d8f0ce8cc,
Nemorubicin,nemorubicin,97da1a9f5f8293fb9e38b064ab9a8b12,
Aderbasib,aderbasib,9739cdd3333c04a04eef89aa1c2d6d56,
2-Deoxyglucose,2-deoxyglucose,9cfbaa3e4ed6a887497b0e641d3c0da8,
Pf-06650833,pf-06650833,1f44e513d78d70d05df0b3d9e9b45266,
IBUTAMOREN MESYLATE,ibutamoren mesilate,a5a1f99b43efb052b01d53be35c25f23,
TRIPTOLIDE,triptolide,f5623985a4fd0f8d1cd96e5d1df26eb8,
Bms-378806,bms-378806,3e31b82568aaca1b4cc29ba8da6743cb,
Bms-707035,bms-707035,80ea501a739e2ffb7c179e1d018fa140,
MK-2048,mk-2048,db4786cb8a7e898b90aef996f96c7287,
SCH-900776,sch-900776,7f75835b8c6e0777a017de62194751da,
INDOTECAN,indotecan,c5a480c23404dccf8425271e122f7455,
Bafetinib,bafetinib,1e73c85343ce5832d976a37f2a5c05ea,
Dolastatin 10,dolastatin 10,590530c24942af5dda20a7fd40372e45,
Mp-10,mp-10,fd2fe8cdd7d5d8444a9174961dba042c,
Selisistat,selisistat,1263e8f27d9cce598e698379d8dd91d6,
MUROCHOLIC ACID,hyodeoxycholic acid,d901374be128b96ea856ab22fe105660,
Mk0859,anacetrapib,4c1ceed6dab21581ea0b7cc4eacc50ab,
Ly2484595,evacetrapib,efa1d91e50f617d0da9ebea52a2f67be,
Turofexorate isopropyl,turofexorate isopropyl,b8ad416f3e6c4163f0fbb8552707ca19,
M-024,m-024,e72bb91809fcc296beec13550b05ecce,
Pki-166,pki-166,db3fecf10bcd44b9b9f1a9fdf5c42608,
Benzamil,benzamil,bf655be52dd53fd88ef486ab136a2963,
LIAROZOLE HYDROCHLORIDE,liarozole,d4c7cf3f21359ba7ce710c902907d531,
GSK-2126458,gsk-2126458,8421bc1039d70bb5c09b695c93198c55,
Td-139,td-139,1449067c14ded406875dfec3c2df1c9f,
R-406,r-406,7b53824003f392d24c2c13f07384fbfd,
Avacopan,avacopan,6144461f066f1d1c5c6e8227d65e1b58,
Pralnacasan,pralnacasan,ca6e3db3926f2bd52f9783411268a60f,
As 602801,bentamapimod,e65e449a782463ec3409256e6f043bd4,
Indiplon,indiplon,ea8e145ec20766596f728a5b77f923e0,
TESMILIFENE HYDROCHLORIDE,tesmilifene hydrochloride,1aaefd5337247db7dcf8661d1b2a9ac7,
Parogrelil,parogrelil,8b85c7ea366d9cf1c3ab6a5c998b5936,
ALVESPIMYCIN HYDROCHLORIDE,alvespimycin hydrochloride,6f034b2bacaa3ecfd5b7a0ed86bcf7b9,
Cvt-6883,cvt-6883,8449eb715f968cffce975a7cefc38d70,
Mk-0354,mk-0354,cc39f3a3b53805e17fa72eec387a4207,
Enzastaurin,enzastaurin,c8fa91b857cc5ad20fe0c60a88b63e3c,
Canertinib,canertinib,3cc40ca1f22aec001487fbab25bc8905,
Seliciclib,seliciclib,f0b095926a55274ae8650adc7bc645b2,
Ispinesib,ispinesib,35f21cf11a6a564daf2ec4cd76150e66,
SNX-5422,snx-5422,4e90e6fdb8226f647d9e6da535dc75e4,
Azd-8330,azd-8330,190920af5f456073fa44afd996e15c00,
VARLITINIB TOSYLATE,varlitinib tosylate,2c1039d23bf64c78cc9710402faf39de,
FILANESIB HYDROCHLORIDE,filanesib,42c8edfdca020dcbedb28f1158cc6ab5,
GLESATINIB,glesatinib,d97ed5198a61d908e89922a05256f709,
ONALESPIB LACTATE,onalespib,74063eea5e7873acbaa1a6dc10c7bc62,
PLINABULIN,plinabulin,f66fa641943224a948655a31c7d276a7,
Semaxanib,semaxanib,dddaf75e543c5967204d02707acd81e5,
TIPIFARNIB,tipifarnib,d0c0a835e57e50ef0cb0bddf9ddad205,
VX-702,vx-702,3550cfaeb98d9390abd95dfc7a48a4b4,
PIMAGEDINE,pimagedine,03e58f74a489770e25ab735967d757fa,
Retaspimycin,retaspimycin hydrochloride,a37c6df9a1a40871787ea389827fc575,
Porfiromycin,porfiromycin,cb120c79abe15da2192ddd60f15811ff,
Vicrivirocmalate,vicriviroc,fb738b020495eb8cc7f06ff28f05cd3b,
Zosuquidar trihydrochloride,zosuquidar trihydrochloride,d31b1da07dc4c682f6ea7cc97700a17c,
Indisulam,indisulam,f15f3f46c50c76cfbe277d7497ebb447,
4-hydroxyphenyl retinamide,fenretinide,89d66359969c91712cb37c758013eb2f,
Chir-265,raf-265,d9bb06da9042fd83212145a8502acbd9,
DOVITINIB,dovitinib,ce2783b2f7641de3c15c5152cbd90d1d,
ODANACATIB,odanacatib,fc0046f48b2d5dade91d139493685deb,
Tariquidar,tariquidar,8762b65ce38b2503b999254d5784848d,
Patupilone,patupilone,2785acc2474006d04cf28a5776af6d68,
Lestaurtinib???,lestaurtinib,b63a7e18b7f10035e8775cd7cbc0c224,
Sumanirole maleate,sumanirole,a95c2dc6af75069439e061ff2e57667d,
Torcetrapib,torcetrapib,2ab1e33da471d8406f60c2c783ea6907,
AVASIMIBE,avasimibe,36bb00fd070d1ea6a8da56ed99a39a76,
Zibotentan,zibotentan,4cfedd508352dc9b41f84e14c2d32089,
Tasquinimod,tasquinimod,fb0fd84f2a65252f562cb9305b73f747,
R-1487,r-1487,baeb5fd4eab3c76eea325707615d43ba,
Resatorvid,resatorvid,29f1a9745b4f7c94e2eeee90c5b4e2b1,
Sgx-523,sgx-523,a8911fa8a5039f970fce39db971d43b4,
RIDAFOROLIMUS,ridaforolimus,b53f2f196cab4dacb3bec260f75f6dbf,
MOTESANIB DIPHOSPHATE,motesanib,8b9ff22ea816f1944c9d4862b1cde955,
Indibulin,indibulin,6d82cf0a2208868853929d4ebe3c18ad,
SNS-314,sns-314,c28b453e8d774a4f67549c0c384febe4,
Andrographolide,andrographolide,7110ba2ca4d6227521784d61d302a05a,
Triapine,triapine,99b536ca7e947bca099e779ec62068b2,
Carboxyamidotriazole,carboxyamidotriazole,90510e6593130c8ba5792542f42a6f48,
GS-9901,gs-9901,f70fb66909f301cb0ddf4bffbe6b67e3,
Tirabrutinib,tirabrutinib,bc30701f61392142339c7108099c4657,
SJG-136,sjg-136,aae667969032650e2db6debd0489755f,
TP-0903,dubermatinib,42642821311c93faac3f9d9c5e36ce94,
Pyroxamide,pyroxamide,1255009e8489f8114f84996f5be26b18,
BMS-214662,bms-214662,0224e5fa9f46607165d505c91aad350e,
Tosedostat,tosedostat,12b272cbd2b11d86087204fce1255df7,
TERAMEPROCOL,terameprocol,ba4e6ef5e07a247e7edfe3a2aca447d9,
Epz5676,pinometostat,aa1bc28f47aaaf3ea504d564f5d7a46f,
Emricasan,emricasan,f384690aa04099ff28bc41eb5f1c6350,
PF-06651600,pf-06651600,6481ff218a55425a136b995924405e92,
LY-3314814,ly-3314814,97ffaf58399cf44881601e722242ee6c,
PEFICITINIB HYDROBROMIDE,peficitinib,9b359829872fb13860248300606022cf,
Iberdomide,iberdomide,64a44cb1492c7b0914771179e6fd9421,
Emodin,emodin,ccedfdaccd87121fca4f836b5641e8aa,
OLTIPRAZ,oltipraz,e3403240d300c24f2a76febaafc588f5,
Meclinertant,meclinertant,a14f9fbc09bdb807e14ef9f65eeb116d,
Acalisib,acalisib,af457bff3e2f909a09582f34de76cbe8,
INDIMITECAN,indimitecan,2cd6b53949b000b584c73913cd1d7d82,
Cpi-1205,cpi-1205,34d887cf49cbd045e246c00ca2157271,
L-778123,l-778123,1226892e504415ae5c09d1dd522732c8,
Gsk-1059615,gsk-1059615,b06cd05b0f003423e20ad220faa690f8,
Verdinexor,verdinexor,392abccf734455c137cdd37da3de8365,
Azd-5153 6-hydroxy-2-naphthoic acid,azd-5153,bc779fe2e3a44475889eb7607fdb8b4d,
Milademetan,milademetan,e9e51cbfc0e15fd0ff71e89f7040de0b,
Ltx-315,ruxotemitide,272b44894209d234c02f9cef95275669,
Bms-986158,bms-986158,18bf2efd1daee76a08e3faba0e33c945,
CUDC-427,cudc-427,9ac07084a7b189558623ca90cfd848a5,
TPX-0005,tpx-0005,a176aef2a698f9b13f3f558dc41abd5f,
sb-743921,sb-743921,3511433caecfc3d94826d32c285fa337,
Marizomib,marizomib,f98b74b4b0f735de317845a1e8a7a9c0,
Osu-03012,osu-03012,141e670cab659a7f4aaf2030c5b219a1,
Lmp-744,lmp-744,80116589381a60da4b6938e47287ac32,
Osi-027,osi-027,5a77313ffc32bb1d896252f97de4e861,
SIPATRIGINE,sipatrigine,d6784a47d3472a28f56eef3e5331e1d4,
Cutamesine hydrochloride,cutamesine hydrochloride,656e171ef056fd1aa2b9191954ed7b35,
Eos-200271,pf-06840003,9eb87afa6397c625186a400ff04221f3,
Ro4929097,rg-4733,44af12b644cd50fe6586b328985724da,
BETULINIC ACID,betulinic acid,0bff0a0d5683a3e427d3cac437122301,
VS-5584,vs-5584,44c862a2428136bf63e3759cd689aeeb,
DEFACTINIB,defactinib,509bc37e634504c077e9c911c1f0243d,
GSK2141795,uprosertib,17fc25f0b29d7433fc798af43348baef,
Ly-3009120,ly-3009120,21a64e1302d31af1c2180c601c16a55f,
Daporinad,daporinad,7429ca7712cd87781b102615f8cf582d,
"Dl-buthionine-[s,r]-sulfoximine",buthionine sulfoximine,f1b1381fe77299e584930d118c8fdf8e,
MLN-2480,mln-2480,61c202a540b9cfb3ed0c64581966f652,
As-703026,pimasertib,b46849f16d569069399dbc8825065699,
Px-12,px-12,8ee856caa037faa6061414b306e9f062,
LGK974,wnt-974,40655bbc5664868bea76d28ad8f89c19,
BMS-754807,bms-754807,da0cec3238fd20d1bfc373af33d19fd4,
Mk-3207,mk-3207,c88fb55e4f601028c554b946fc18d51f,
Omaveloxolone,omaveloxolone,598b720a60ddfacc85b054bbc930a094,
Idasanutlin,idasanutlin,60f77df29244f2eeaf78a0c0c7a21870,
AT-9283,at-9283,e33cb6d75c68a58c8be4ebdb8822d14e,
LUMINESPIB,luminespib,1f587c524bf542bdd9aa7c242c83ca4a,
Imexon,imexon,09f11316e15dbb10137fe0ea0cb0213e,
Tanespimycin,tanespimycin,301a11d2b8c300f1689e11e1b3001305,
CPI-0610,cpi-0610,14afa86c8557f5b66b71f38ec8034950,
ATIPRIMOD,atiprimod,d3a10177874aae4a17ef8feb96dae421,
Delanzomib,delanzomib,f4a0113353f55cbf706a3af748af32b3,
Tacedinaline,tacedinaline,7444d6a1beeaf9ba79dca1c4c741b321,
2-methoxyestradiol,2-methoxyestradiol,af4ceba9f3262c998e8797f0cd138227,
TALMAPIMOD,talmapimod,35a192c08a684435b3f8686afe54cdfa,
CC-223,onatasertib,08bd5bc78593f6fd838c07312db106be,
AMISELIMOD,amiselimod hydrochloride,4e3819b603f3beb5369fc08e535f7b2d,
S-ROLIPRAM,rolipram,f8390c03ab4ae0bb2516af385788d434,
Evobrutinib,evobrutinib,247491edb47313f8c514b02f53ff8ec8,
Bx-471,bx-471,d0db44d3c2689e51fc53ff7fd6ba6153,
RICOLINOSTAT,ricolinostat,217e0fbf6ee890d174568db0956aaa68,
BTZ-10526043,btz-10526043,7baa5b2a2196f6920f56901dee858156,
KW-2449,kw-2449,500f470d0df638fb8d5db710a3ee7a28,
EZATIOSTAT,ezatiostat,fa8beb966d261edfbc7f85d04d279d62,
Pracinostat,pracinostat,4cd63e55e81557f9f0b2a95428dcbc9a,
Otssp167,ots-167,77d4144c6d13bcd413400cd46094a4f6,
Galunisertib,galunisertib,878fa0b554b55f091e0fd8fc79bc59b9,
LY-2334737,ly-2334737,255ab033a562b9bba18a702a7dfd46fd,
BRICICLIB SODIUM,briciclib,4353f87731a7a3efe1709146165c0630,
Vt-464 (r enantiomer),seviteronel,f900c884e67bb76dfe158baa899ea537,
Sulfatinib,sulfatinib,e379a6111343cd71a086dff7ae72cc91,
BMS-777607,bms-777607,3a77eafc5a79aedcddf33b66a70e064c,
CYC-116,cyc-116,5f183259e074b5fc8fc98ad2f0e470af,
GLPG-0187,glpg-0187,35679a4b740397977fac22f0aa84e1e4,
Ido-in-5,navoximod,144c2398a4bd70ea8c5dbf4691c1271e,
Tak-931,simurosertib,92cdb909ec04bdb54509fb826797f595,
TAK-960,tak-960,279ae7c1e864f1dfb4c3a90e107d667b,
TP-3654,tp-3654,0d9561ee2474d17cbf94b34ef1b23d5a,
6-methyl-2-(phenylethynyl)pyridine hydrochloride,2-methyl-6-(phenylethynyl)pyridine,44797317ec42fdd72452846dcd862765,
"5,7-dihydroxyflavone",chrysin,db87ccba54c67d62910f604288a026f5,
NITROXOLINE,nitroxoline,9f344fca2126d440f7d9eda2c8120269,
GDC-0349,gdc-0349,9d61544775c753cb21046c7413354336,
BMS-690514,bms-690514,8c9d1a39891554be7990b808b6a02c40,
Dihydromyricetin,dihydromyricetin,171ea8a9a18fd89e1236a12874af38a4,
ELAFIBRANOR,elafibranor,0f098ac46beeabf2f3d33291a59f13ad,
SGI-1776,sgi-1776,45bbab4327879b9500c7bafff7ef23a7,
Gsk461364,gsk-461364,3cc4bfecc251e78b514d91dc9e07e612,
Anamorelin,anamorelin,8699d39a892bf786b3f47565956b7cf3,
Epothilone D,epothilone d,d7d2c46b3888ae4c6cfa689db99af38b,
Asp-3026,asp-3026,3dbb7ad07b9da849487c40a37111a26c,
PD-0325901,pd-0325901,eb1517efae46374720a304d744d49052,
Pelitinib,pelitinib,2ba2f57896449fe5932ca404c88c8c51,
Tivantinib,tivantinib,1e3f8dbb991f84e3fd3c29640054907c,
Sonolisib,sonolisib,3f32bf45c06da144a741b44ea3877a7f,
TOZASERTIB,tozasertib,d9fa2c2c82313413d7d5ffb3013cbb30,
TETRAHYDROURIDINE,tetrahydrouridine,ed859045412ff786da6663831501c6ad,
OSI-632,osi-632,1c0179190ad99daead5bf9b3efa75fa6,
Ombrabulin,ombrabulin,454cfcabaea88b780785b1e7077e144a,
Rrx-001,rrx-001,e289c854429d117c36c692e85e541942,
Rabusertib,rabusertib,a8db84deffe174a3fb35cb8a9019eac8,
Salirasib,salirasib,294453578bb4ef6166a6c90ff2827782,
Vadimezan,vadimezan,555aae5fbde3549598248dc66e29fe45,
Merestinib,merestinib,2cdbb4a4dc2d3dba3297a13f786cbef6,
Azd-3759,azd-3759,960e97086057b49f5207d4e7e74f08fd,
Ensartinib,x-396,9e119d8549fdf9fd94ee3ee61e14aecc,
Pf-06747775,mavelertinib,37f0f0670abe0b01a3bc30a35739d196,
Mevastatin,mevastatin,956f602e7192c51ddf26d3a8ef6d4f1a,
Gsk-525768,molibresib,08bfa26001cd172f37382675dafea785,
Mk-0557,mk-0557,87eea82f81fc4f2147bd710cad61af92,
Formononetin,formononetin,ba14519da95fbe0b8dc518fa881ce095,
Otenabant,otenabant,a68c959d247eaf8b469d468bfe9045ec,
Y-39983,y-39983,0ac2d83cbf39ba31f34523060a6d4238,
Lx-7101,lx-7101,cb70d01898d9338bc22274e2a6d507da,
PF-04457845,pf-04457845,57e3c422c23a950b7caaebc048c3c795,
BALICATIB,balicatib,34fc205add0c98562fd01c24a4318847,
CRYPTOTANSHINONE,cryptotanshinone,9c9cb8d7e625978f92505734f83a1e30,
Licofelone,licofelone,555cc4bbbb5da084a62f0042d3217577,
GW842166,gw842166,97f143f68baf38c28681207dfc835f45,
"4',7-Dihydroxyisoflavanone",daidzein,c3216c0d8ece41f44715a0904f08c141,
Biochanin a,biochanin a,3da31580801a149f72f163455c64249d,
Saracatinib,saracatinib,b1dea2e6e5e38c1f51bdcd2267b7ed25,
PREXASERTIB,prexasertib,2c1d7eb596092cb66728e76ceea1ac27,
Senexin-b,senexin-b,add4c61a2269b6482a94ec6b121126a1,
Motolimod,motolimod,6c39ace1876ccc95e4cf8c3e4b05cf41,
Elesclomol (sta-4783),elesclomol,36dd4fc8149ebc61890b4bc2db58a266,
jtc-801,jtc-801,c56ee409ea305ed6559fd0077bf086e0,
PF-06273340,pf-06273340,65513a8cbadba9b19924452502adda21,
MLN8054,mln-8054,8855b5e7f24b6f6c3ba474c24f0254f4,
Pci-27483,pci-27483,564c522087b4c6cb47006e057222cf67,
Evofosfamide,evofosfamide,ae790e84c2f5aa27b31604d56ebc3f1b,
Nastorazepide,nastorazepide,7306d5e8ea014c8deec55a93c145743f,
MOMELOTINIB DIHYDROCHLORIDE,momelotinib,17b346efb8c955e17f699ea8422f5d62,
INCB8761,pf-4136309,70fa867eab136f4963272f0fa25661ca,
Fluorocyclopentenylcytosine,roducitabine,62286350a87c9bad219078c0dde3f5c9,
DACTOLISIB,dactolisib,c345f6a0937a7854058e30e159cc118c,
OSANETANT,osanetant,d90912d892de82dd20d7f37283ca9108,
Savolitinib,savolitinib,2d90f8518950a4bb4d62250392ed586a,
Omigapil,omigapil,cdad062ba30295979e19f068a47469ca,
Vanoxeamine,vanoxerine,8daaf81db44db309a81d10c0e9bef9d5,
VTP-194204,agn-194204,b8c0beeaf3256c000a4fd09570eabbbc,
Preladenant,preladenant,74555995ffec15e70f8de8c7d7582f32,
2-iminobiotin,2-iminobiotin,b4161acda49fc2d33a14472681cda71b,
JNJ-42165279,jnj-42165279,39c1886b3314c4abaecd7c3005b20167,
Xl019,xl-019,70e36d6250a94b40be572e27ca7785e1,
NEPICASTAT HYDROCHLORIDE,nepicastat hydrochloride,6a4fdedf74612fc89e204b99181e4479,
GOSSYPOL,(-)-gossypol,ad6c6b92492bc33bc88bc799111da040,
NPS-R568,tecalcet hydrochloride,88428bbcde58c1bdab4eafa5cbf08819,
Azd1208,azd-1208,b1e40417bb9b2ef113cb5339fb5f2b25,
Idronoxil,idronoxil,0f0cc7c684eaa5726864c78e4748eaac,
SG-00529,sg-00529,47250b21686d8dd662ca12c409d02999,
SEPANTRONIUM,sepantronium bromide,f1cff86ddb07862c2c2cfa2d52347dfb,
ABT-751,abt-751,8def73516066a7a2a079f9e28dd45d45,
Amonafide,amonafide,2b4b6493aff9958fbc8abefbe0d5058e,
BI-2536,bi-2536,74a9362c0b7a7b3bf1a26e64d74e227e,
Hydroxyflutamide,hydroxyflutamide,0946106f3df380144bbd69e66ad99d57,
Galeterone,galeterone,1d81b3ff95a30a4f61ca0a2c55149367,
KD-025,kd-025,f282421edd261ae17aa76ce9a86d794d,
Solcitinib,solcitinib,d2a60ca624ff62d80ddb422066c825e2,
SRT-2104,srt-2104,caca8f2f25f2680f2874358e96cf8094,
Lificiguat,lificiguat,4c8ed7b04bf33719016fac13b17ae317,
Selonsertib,selonsertib,bd504abe90608b17a1e5503018003133,
Gsk-2256294a,gsk-2256294a,7601a45e0505a3f1368833c95b0e7060,
SB-705498,sb-705498,8f65fd9da5c2cc2cb132d6f357768224,
Ly-3023414,samotolisib,3779db794926e896ff26a97109ea8ac2,
BGJ-398,infigratinib,630575941672769c16034b7860fea9ec,
BKM-120,buparlisib,43507164f4a0b3b62cef940d68148235,
